	Clean read rate	Mean Coverage	Raw reads	Total filtered	Cutted adapter	Coverage(>=1X)_chr10	Coverage(>=5X)_chr10	Coverage(>=10X)_chr10	Coverage(>=20X)_chr10	Coverage(>=1X)_chrX	Coverage(>=5X)_chrX	Coverage(>=10X)_chrX	Coverage(>=20X)_chrX	Coverage(>=1X)_chrY	Coverage(>=5X)_chrY	Coverage(>=10X)_chrY	Coverage(>=20X)_chrY	Mapping rate	Mismatch rate	Insert size_median	Total SNP_chr10	dbSNP rate_chr10	Novel SNP_chr10	Novel SNP rate_chr10	dbSNP TITV_chr10	Novel TITV_chr10	Total INDEL_chr10	Novel INDEL_chr10	Total SNP_chrX	dbSNP rate_chrX	Novel SNP_chrX	Novel SNP rate_chrX	dbSNP TITV_chrX	Novel TITV_chrX	Total INDEL_chrX	Novel INDEL_chrX	Total SNP_chrY	dbSNP rate_chrY	Novel SNP_chrY	Novel SNP rate_chrY	dbSNP TITV_chrY	Novel TITV_chrY	Total INDEL_chrY	Novel INDEL_chrY
NNR00009080.16639.WGS.report.html	96.88	32.05	627061068.0	19562392.0	5242150.0	0.97	0.96	0.94	0.85	0.97	0.94	0.83	0.22	0.43	0.41	0.37	0.12	99.69	0.94	399.0	182275.0	99.82	327.0	0.18	2.1	0.97	35443.0	79.0	78249.0	99.38	484.0	0.62	1.92	1.24	19121.0	77.0	13744.0	98.36	226.0	1.64	1.16	0.73	1601.0	114.0
NNR00009081.16640.WGS.report.html	96.86	34.89	680272664.0	21372026.0	5502592.0	0.97	0.96	0.94	0.87	0.97	0.95	0.86	0.31	0.43	0.41	0.38	0.15	99.65	0.92	396.0	188913.0	99.81	350.0	0.19	2.09	1.03	36888.0	76.0	79707.0	99.42	460.0	0.58	1.91	1.08	19798.0	117.0	14575.0	98.9	161.0	1.1	1.13	0.71	2021.0	111.0
NNR00009082.16641.WGS.report.html	96.87	31.06	607561176.0	19011476.0	4758382.0	0.97	0.96	0.94	0.83	0.97	0.94	0.81	0.2	0.43	0.41	0.36	0.11	99.69	0.91	397.0	188562.0	99.84	302.0	0.16	2.08	1.11	36571.0	72.0	76310.0	99.42	439.0	0.58	1.91	0.98	18924.0	86.0	13495.0	98.82	159.0	1.18	1.13	0.57	1583.0	116.0
NNR00009083.16642.WGS.report.html	96.88	34.69	690318632.0	21566368.0	6046934.0	0.97	0.96	0.94	0.88	0.97	0.96	0.95	0.88	0.1	0.06	0.04	0.01	99.75	0.91	393.0	184091.0	99.85	280.0	0.15	2.09	1.19	36011.0	48.0	109616.0	99.77	253.0	0.23	1.93	1.16	25382.0	81.0	13251.0	98.97	136.0	1.03	1.21	0.53	1153.0	124.0
NNR00009084.16643.WGS.report.html	96.87	33.0	639525110.0	20004566.0	5217253.0	0.97	0.96	0.94	0.85	0.97	0.94	0.84	0.24	0.43	0.41	0.37	0.12	99.68	0.93	398.0	182461.0	99.86	255.0	0.14	2.09	0.76	35900.0	51.0	78458.0	99.41	464.0	0.59	1.89	1.2	19377.0	92.0	14077.0	98.62	194.0	1.38	1.12	0.9	1835.0	124.0
NNR00009085.16644.WGS.report.html	96.89	35.17	678003284.0	21066664.0	6164452.0	0.97	0.96	0.94	0.87	0.97	0.95	0.87	0.3	0.43	0.42	0.38	0.15	99.68	0.97	396.0	182355.0	99.84	292.0	0.16	2.09	0.95	35688.0	46.0	75877.0	99.28	544.0	0.72	1.92	1.05	18951.0	110.0	13400.0	98.62	185.0	1.38	1.11	0.68	1652.0	130.0
NNR00009086.16645.WGS.report.html	96.89	34.58	671125818.0	20855698.0	5554035.0	0.97	0.96	0.94	0.87	0.97	0.95	0.87	0.29	0.43	0.42	0.38	0.14	99.7	0.94	393.0	186743.0	99.83	309.0	0.17	2.11	1.27	36905.0	62.0	79725.0	99.38	496.0	0.62	1.91	1.2	19748.0	103.0	13208.0	98.67	175.0	1.33	1.12	0.79	1425.0	144.0
NNR00009167.17312.WGS.report.html	97.78	33.35	659547190.0	14613392.0	8027515.0	0.97	0.96	0.95	0.86	0.97	0.96	0.95	0.87	0.1	0.06	0.04	0.02	99.65	0.93	367.0	182409.0	99.84	295.0	0.16	2.09	0.77	36374.0	95.0	112220.0	99.68	356.0	0.32	1.94	1.05	26088.0	100.0	19701.0	98.14	366.0	1.86	1.29	0.7	1755.0	394.0
NNR00009224.16887.WGS.report.html	99.64	31.87	612559470.0	2188102.0	8682103.0	0.97	0.96	0.95	0.86	0.97	0.95	0.85	0.21	0.43	0.42	0.37	0.11	99.66	1.0	366.0	187527.0	99.81	357.0	0.19	2.1	0.88	37035.0	74.0	81115.0	98.72	1036.0	1.28	1.91	1.06	20208.0	100.0	14658.0	97.96	299.0	2.04	1.13	0.68	2032.0	122.0
NNR00009225.16888.WGS.report.html	99.64	34.75	661559846.0	2385638.0	7034487.0	0.97	0.96	0.95	0.89	0.97	0.95	0.88	0.28	0.43	0.42	0.39	0.14	99.68	1.0	362.0	184266.0	99.84	300.0	0.16	2.09	1.01	37333.0	59.0	80142.0	98.98	816.0	1.02	1.91	0.92	20242.0	126.0	13939.0	97.14	399.0	2.86	1.11	0.78	1714.0	164.0
NNR00009226.16889.WGS.report.html	99.64	34.25	669798510.0	2420206.0	7427946.0	0.97	0.96	0.95	0.88	0.97	0.97	0.95	0.88	0.11	0.06	0.04	0.02	99.7	0.98	348.0	183954.0	99.82	334.0	0.18	2.09	0.92	36749.0	46.0	106840.0	99.67	348.0	0.33	1.94	0.98	25451.0	77.0	12290.0	98.93	132.0	1.07	1.22	0.57	1119.0	105.0
NNR00009227.16890.WGS.report.html	99.65	29.85	568449844.0	1964664.0	6207710.0	0.97	0.96	0.94	0.83	0.97	0.95	0.81	0.15	0.42	0.4	0.33	0.07	99.66	0.99	361.0	187846.0	99.81	364.0	0.19	2.09	0.96	37361.0	54.0	80247.0	98.8	962.0	1.2	1.92	0.85	19675.0	108.0	14157.0	98.28	244.0	1.72	1.13	0.71	1832.0	126.0
NNR00009228.16891.WGS.report.html	99.65	30.48	582126104.0	2026282.0	6440243.0	0.97	0.96	0.94	0.84	0.97	0.95	0.83	0.17	0.43	0.4	0.33	0.08	99.66	1.01	367.0	182239.0	99.82	331.0	0.18	2.09	0.97	36482.0	79.0	79334.0	98.72	1016.0	1.28	1.9	0.91	19859.0	99.0	14272.0	98.0	285.0	2.0	1.12	0.8	1894.0	144.0
NNR00009229.16892.WGS.report.html	99.65	26.93	521836590.0	1807082.0	5714633.0	0.97	0.96	0.94	0.77	0.97	0.96	0.94	0.77	0.1	0.05	0.04	0.01	99.68	1.04	371.0	186231.0	99.77	436.0	0.23	2.09	0.87	36324.0	66.0	113848.0	99.62	431.0	0.38	1.93	1.04	25946.0	82.0	11916.0	98.92	129.0	1.08	1.19	0.39	1070.0	102.0
NNR00009230.16893.WGS.report.html	99.65	32.59	618604430.0	2196044.0	6939911.0	0.97	0.96	0.95	0.86	0.97	0.95	0.85	0.22	0.43	0.42	0.38	0.11	99.64	1.06	371.0	186244.0	99.8	378.0	0.2	2.09	1.02	37617.0	62.0	75627.0	98.83	884.0	1.17	1.91	0.89	19247.0	119.0	13694.0	98.23	243.0	1.77	1.12	0.79	1629.0	119.0
NNR00009231.16894.WGS.report.html	99.65	30.57	595452832.0	2070696.0	7124318.0	0.97	0.96	0.94	0.84	0.97	0.96	0.95	0.84	0.1	0.06	0.04	0.01	99.69	1.01	374.0	184027.0	99.81	347.0	0.19	2.09	0.87	36513.0	43.0	112709.0	99.63	419.0	0.37	1.94	0.91	25973.0	77.0	12348.0	99.02	121.0	0.98	1.19	0.83	1107.0	138.0
NNR00009232.16895.WGS.report.html	99.65	31.52	609271804.0	2116456.0	7160877.0	0.97	0.96	0.95	0.85	0.97	0.96	0.95	0.85	0.1	0.06	0.04	0.01	99.69	1.04	366.0	186359.0	99.83	315.0	0.17	2.1	1.14	37444.0	54.0	111310.0	99.59	458.0	0.41	1.94	1.07	25809.0	77.0	12744.0	98.93	136.0	1.07	1.2	0.56	1140.0	104.0
NNR00009233.16896.WGS.report.html	99.66	37.55	719606052.0	2476420.0	7872431.0	0.97	0.96	0.95	0.9	0.97	0.96	0.9	0.41	0.43	0.42	0.39	0.19	99.66	1.03	368.0	185992.0	99.83	313.0	0.17	2.09	0.96	37055.0	66.0	80972.0	99.12	713.0	0.88	1.89	0.93	20536.0	96.0	14374.0	98.25	252.0	1.75	1.11	0.66	2030.0	159.0
NNR00009234.16897.WGS.report.html	99.65	32.89	626676446.0	2180180.0	7267747.0	0.97	0.96	0.95	0.87	0.97	0.95	0.86	0.23	0.43	0.42	0.38	0.12	99.65	0.99	369.0	180924.0	99.81	338.0	0.19	2.1	0.89	36060.0	69.0	76053.0	98.94	808.0	1.06	1.93	0.98	19228.0	87.0	15399.0	98.18	280.0	1.82	1.14	0.76	2060.0	132.0
NNR00009235.16898.WGS.report.html	99.65	26.15	500458164.0	1771712.0	6409136.0	0.97	0.96	0.93	0.74	0.97	0.96	0.93	0.73	0.1	0.05	0.03	0.01	99.68	1.05	364.0	179938.0	99.77	413.0	0.23	2.09	1.0	34889.0	60.0	107856.0	99.51	528.0	0.49	1.95	0.92	25099.0	95.0	11829.0	98.57	169.0	1.43	1.21	0.59	1083.0	104.0
NNR00009236.16899.WGS.report.html	99.64	27.85	541997330.0	1944320.0	6762013.0	0.97	0.96	0.94	0.79	0.97	0.96	0.94	0.8	0.1	0.06	0.04	0.01	99.7	0.99	366.0	186005.0	99.8	378.0	0.2	2.09	0.94	36750.0	77.0	109387.0	99.67	366.0	0.33	1.94	0.9	25334.0	84.0	12075.0	98.83	141.0	1.17	1.24	0.74	1124.0	109.0
NNR00009237.16900.WGS.report.html	99.64	27.11	511406530.0	1816532.0	6549055.0	0.97	0.96	0.94	0.76	0.97	0.94	0.74	0.08	0.43	0.41	0.33	0.05	99.66	1.01	368.0	185765.0	99.78	400.0	0.22	2.1	0.65	36578.0	69.0	78737.0	98.51	1174.0	1.49	1.9	0.99	19232.0	104.0	13036.0	97.63	309.0	2.37	1.12	0.83	1552.0	121.0
NNR00009238.16901.WGS.report.html	99.65	31.97	607943096.0	2110600.0	6629366.0	0.97	0.96	0.95	0.86	0.97	0.95	0.85	0.2	0.43	0.42	0.37	0.1	99.65	1.03	372.0	187048.0	99.83	327.0	0.17	2.07	0.81	37098.0	72.0	79093.0	98.87	892.0	1.13	1.93	0.82	19906.0	118.0	14701.0	98.41	234.0	1.59	1.13	0.89	1896.0	121.0
NNR00009239.16902.WGS.report.html	99.65	30.15	574336692.0	1989758.0	7946901.0	0.97	0.96	0.94	0.83	0.97	0.95	0.82	0.15	0.43	0.42	0.36	0.08	99.65	1.05	372.0	185403.0	99.79	394.0	0.21	2.1	0.98	36863.0	76.0	79620.0	98.65	1077.0	1.35	1.92	0.85	19864.0	107.0	13819.0	98.13	258.0	1.87	1.1	0.8	1898.0	132.0
NNR00009240.16903.WGS.report.html	99.56	32.65	627836336.0	2784622.0	8250874.0	0.97	0.96	0.94	0.85	0.97	0.96	0.95	0.86	0.1	0.06	0.04	0.01	99.75	0.78	385.0	194168.0	99.8	394.0	0.2	2.09	1.06	38185.0	65.0	113865.0	99.63	426.0	0.37	1.93	1.18	26501.0	94.0	13595.0	98.93	146.0	1.07	1.21	0.57	1216.0	129.0
NNR00009241.16904.WGS.report.html	99.55	35.57	681083866.0	3060566.0	7677883.0	0.97	0.96	0.95	0.89	0.97	0.95	0.89	0.33	0.43	0.42	0.39	0.15	99.71	0.77	388.0	181351.0	99.86	262.0	0.14	2.09	1.05	36703.0	45.0	76901.0	99.23	594.0	0.77	1.92	0.93	19840.0	92.0	15004.0	98.54	219.0	1.46	1.14	0.7	2058.0	152.0
NNR00009242.16905.WGS.report.html	99.53	33.1	644172158.0	3007574.0	6967755.0	0.97	0.96	0.95	0.87	0.97	0.97	0.95	0.87	0.1	0.06	0.04	0.01	99.74	0.76	385.0	183518.0	99.82	329.0	0.18	2.09	1.11	36969.0	76.0	109071.0	99.68	352.0	0.32	1.93	1.21	25886.0	95.0	12655.0	99.13	110.0	0.87	1.2	0.64	1166.0	142.0
NNR00009243.16906.WGS.report.html	99.53	30.21	577384034.0	2686086.0	6451708.0	0.97	0.96	0.94	0.82	0.97	0.96	0.94	0.83	0.09	0.06	0.04	0.01	99.74	0.76	386.0	181503.0	99.82	325.0	0.18	2.08	0.93	36172.0	66.0	109925.0	99.68	357.0	0.32	1.93	0.82	25757.0	82.0	12251.0	99.04	117.0	0.95	1.21	0.6	1078.0	114.0
NNR00009244.16907.WGS.report.html	99.54	46.51	905581598.0	4184580.0	9941925.0	0.97	0.96	0.96	0.93	0.97	0.97	0.96	0.93	0.1	0.06	0.05	0.03	99.74	0.76	372.0	182807.0	99.87	239.0	0.13	2.1	1.17	37107.0	48.0	110226.0	99.74	285.0	0.26	1.93	1.1	26545.0	88.0	14301.0	98.79	173.0	1.21	1.22	0.7	1226.0	138.0
NNR00009245.16908.WGS.report.html	99.54	31.2	606017554.0	2804404.0	6107372.0	0.97	0.96	0.94	0.85	0.97	0.96	0.95	0.86	0.1	0.06	0.04	0.01	99.75	0.76	351.0	186631.0	99.85	274.0	0.15	2.08	0.97	36847.0	64.0	107715.0	99.72	303.0	0.28	1.95	0.87	25299.0	103.0	12627.0	99.03	122.0	0.97	1.22	0.52	1103.0	127.0
NNR00009246.16909.WGS.report.html	99.54	37.92	726593356.0	3337618.0	7921075.0	0.97	0.96	0.95	0.9	0.97	0.95	0.9	0.42	0.43	0.42	0.39	0.2	99.7	0.78	390.0	182659.0	99.83	304.0	0.17	2.09	0.95	37125.0	87.0	78700.0	99.32	535.0	0.68	1.9	1.12	20451.0	102.0	14072.0	98.6	197.0	1.4	1.13	0.93	1980.0	150.0
NNR00009247.16910.WGS.report.html	99.55	34.62	671957052.0	3014446.0	8101269.0	0.97	0.96	0.95	0.88	0.97	0.97	0.95	0.89	0.1	0.06	0.04	0.01	99.74	0.81	369.0	181927.0	99.82	331.0	0.18	2.09	0.99	36267.0	52.0	112510.0	99.67	368.0	0.33	1.94	1.07	26296.0	95.0	13395.0	98.88	150.0	1.12	1.21	0.76	1165.0	123.0
NNR00009248.16911.WGS.report.html	99.56	34.86	670869126.0	2958012.0	7096141.0	0.97	0.96	0.94	0.87	0.97	0.96	0.95	0.88	0.1	0.06	0.04	0.02	99.75	0.77	387.0	185554.0	99.84	292.0	0.16	2.08	1.25	37124.0	87.0	113995.0	99.67	376.0	0.33	1.92	1.12	26608.0	74.0	13628.0	99.0	136.0	1.0	1.22	0.35	1216.0	137.0
NNR00009249.16912.WGS.report.html	99.53	39.02	745629454.0	3473088.0	7596699.0	0.97	0.96	0.95	0.91	0.97	0.96	0.91	0.46	0.43	0.42	0.39	0.21	99.7	0.77	384.0	188670.0	99.73	506.0	0.27	2.1	1.17	37759.0	76.0	80109.0	99.2	640.0	0.8	1.93	1.01	20551.0	106.0	14728.0	97.98	297.0	2.02	1.13	0.88	1981.0	151.0
NNR00009250.16914.WGS.report.html	99.54	36.79	716958994.0	3318112.0	7434119.0	0.97	0.96	0.95	0.89	0.97	0.97	0.95	0.9	0.1	0.06	0.04	0.02	99.75	0.73	370.0	185285.0	99.83	319.0	0.17	2.1	1.11	37093.0	71.0	111372.0	99.61	437.0	0.39	1.94	1.15	26183.0	93.0	13517.0	99.07	126.0	0.93	1.22	0.73	1217.0	119.0
NNR00009251.16913.WGS.report.html	99.54	32.04	608141512.0	2784620.0	6535783.0	0.97	0.96	0.94	0.85	0.97	0.95	0.85	0.21	0.43	0.42	0.37	0.1	99.71	0.78	384.0	190938.0	99.79	408.0	0.21	2.1	1.14	37475.0	55.0	80161.0	98.89	890.0	1.11	1.89	0.93	20235.0	116.0	13366.0	98.12	251.0	1.88	1.11	0.77	1451.0	141.0
NNR00009252.16915.WGS.report.html	99.53	34.33	669794718.0	3115460.0	7809811.0	0.97	0.96	0.95	0.88	0.97	0.97	0.95	0.88	0.1	0.06	0.04	0.01	99.75	0.74	379.0	187612.0	99.85	289.0	0.15	2.09	1.24	37249.0	64.0	108565.0	99.65	383.0	0.35	1.94	1.16	26063.0	87.0	13378.0	98.88	150.0	1.12	1.22	0.58	1180.0	137.0
NNR00009253.16916.WGS.report.html	99.56	29.17	553759880.0	2440890.0	5905050.0	0.97	0.96	0.94	0.81	0.97	0.94	0.8	0.13	0.43	0.41	0.35	0.07	99.7	0.79	387.0	184986.0	99.77	429.0	0.23	2.09	0.98	36090.0	87.0	77843.0	98.87	877.0	1.13	1.92	0.85	19217.0	98.0	13922.0	98.36	228.0	1.64	1.15	0.75	1839.0	113.0
NNR00009254.16917.WGS.report.html	99.54	36.08	683018438.0	3153398.0	7446577.0	0.97	0.96	0.95	0.89	0.97	0.95	0.89	0.34	0.43	0.42	0.39	0.16	99.71	0.77	383.0	187308.0	99.83	318.0	0.17	2.09	0.96	37440.0	57.0	79216.0	99.26	590.0	0.74	1.9	1.03	20368.0	111.0	14625.0	98.2	263.0	1.8	1.1	0.78	1780.0	142.0
NNR00009255.16918.WGS.report.html	99.55	31.94	618834296.0	2777746.0	6471924.0	0.97	0.96	0.94	0.85	0.97	0.96	0.95	0.86	0.1	0.06	0.04	0.01	99.74	0.75	382.0	185905.0	99.84	302.0	0.16	2.09	0.83	36924.0	59.0	111281.0	99.69	344.0	0.31	1.94	0.89	26118.0	86.0	13112.0	99.13	114.0	0.87	1.22	0.58	1205.0	139.0
NNR00009256.16919.WGS.report.html	99.39	35.74	692521004.0	4195606.0	7861256.0	0.97	0.96	0.95	0.89	0.97	0.97	0.95	0.9	0.1	0.06	0.04	0.02	99.73	0.79	389.0	183509.0	99.85	267.0	0.15	2.09	0.92	36982.0	84.0	110776.0	99.72	308.0	0.28	1.93	1.0	26508.0	92.0	12887.0	98.98	131.0	1.02	1.2	0.47	1125.0	118.0
NNR00009257.16920.WGS.report.html	99.39	35.49	695158026.0	4208544.0	8659492.0	0.97	0.96	0.95	0.9	0.97	0.97	0.96	0.9	0.1	0.06	0.05	0.02	99.72	0.85	373.0	183360.0	99.82	327.0	0.18	2.07	1.1	37316.0	63.0	107734.0	99.67	359.0	0.33	1.91	1.09	26008.0	87.0	13016.0	98.72	167.0	1.28	1.23	0.52	1126.0	110.0
NNR00009258.16921.WGS.report.html	99.4	34.55	655862972.0	3959982.0	6790620.0	0.97	0.96	0.95	0.89	0.97	0.96	0.88	0.28	0.43	0.41	0.35	0.12	99.7	0.83	381.0	180841.0	99.84	285.0	0.16	2.09	1.18	37112.0	47.0	78707.0	99.14	673.0	0.86	1.91	0.73	20671.0	109.0	14903.0	98.62	206.0	1.38	1.11	0.82	2037.0	165.0
NNR00009259.16922.WGS.report.html	99.39	32.32	614192474.0	3735056.0	7208518.0	0.97	0.96	0.95	0.87	0.97	0.95	0.86	0.21	0.43	0.42	0.38	0.13	99.69	0.79	375.0	184703.0	99.85	282.0	0.15	2.09	0.99	37493.0	62.0	81127.0	98.98	826.0	1.02	1.93	0.97	20854.0	101.0	14292.0	98.43	224.0	1.57	1.15	0.96	1921.0	126.0
NNR00009260.16923.WGS.report.html	99.39	34.34	648311566.0	3968296.0	7332431.0	0.97	0.96	0.95	0.89	0.97	0.96	0.88	0.27	0.43	0.42	0.39	0.16	99.71	0.79	377.0	189403.0	99.83	318.0	0.17	2.09	1.09	38563.0	59.0	75572.0	99.09	689.0	0.91	1.9	0.97	19932.0	109.0	14894.0	98.09	285.0	1.91	1.11	0.71	2016.0	168.0
NNR00009261.16924.WGS.report.html	99.39	30.1	573300094.0	3495186.0	6823714.0	0.97	0.96	0.95	0.84	0.97	0.95	0.82	0.15	0.43	0.42	0.36	0.08	99.7	0.79	373.0	185463.0	99.81	358.0	0.19	2.08	0.99	37625.0	59.0	77335.0	98.83	902.0	1.17	1.92	1.05	19837.0	99.0	13844.0	98.33	231.0	1.67	1.13	0.67	1955.0	149.0
NNR00009262.16947.WGS.report.html	99.4	35.38	674350036.0	4020742.0	7496110.0	0.97	0.96	0.95	0.89	0.97	0.96	0.89	0.32	0.43	0.42	0.39	0.15	99.7	0.82	384.0	185752.0	99.85	272.0	0.15	2.08	0.77	38039.0	57.0	77559.0	99.13	676.0	0.87	1.91	0.8	20240.0	95.0	14246.0	98.29	244.0	1.71	1.11	0.73	1758.0	150.0
NNR00009263.16948.WGS.report.html	99.39	32.32	626859700.0	3818158.0	7058926.0	0.97	0.96	0.95	0.86	0.97	0.97	0.95	0.87	0.1	0.06	0.04	0.01	99.72	0.81	387.0	184957.0	99.82	333.0	0.18	2.08	1.04	37523.0	68.0	114350.0	99.57	493.0	0.43	1.91	1.17	26948.0	104.0	12906.0	99.08	119.0	0.92	1.2	0.78	1084.0	116.0
NNR00009264.16949.WGS.report.html	99.39	37.21	711881080.0	4362338.0	9155802.0	0.97	0.96	0.95	0.9	0.97	0.96	0.9	0.39	0.43	0.42	0.39	0.15	99.69	0.84	394.0	183779.0	99.85	281.0	0.15	2.09	0.68	37369.0	55.0	77035.0	99.11	686.0	0.89	1.92	0.92	20383.0	102.0	13964.0	98.36	229.0	1.64	1.11	0.73	1517.0	122.0
NNR00009265.16950.WGS.report.html	99.39	43.29	848600222.0	5181834.0	8874645.0	0.97	0.96	0.96	0.93	0.97	0.97	0.96	0.93	0.1	0.06	0.05	0.02	99.73	0.81	392.0	184707.0	99.86	259.0	0.14	2.09	0.98	37792.0	65.0	113749.0	99.69	347.0	0.31	1.94	1.22	27457.0	86.0	13665.0	98.87	154.0	1.13	1.22	0.64	1207.0	135.0
NNR00009266.16951.WGS.report.html	99.41	38.43	735152152.0	4301144.0	7367684.0	0.97	0.96	0.95	0.91	0.97	0.96	0.91	0.43	0.43	0.42	0.4	0.2	99.69	0.83	393.0	185397.0	99.86	259.0	0.14	2.09	0.99	37981.0	58.0	75562.0	99.32	517.0	0.68	1.9	0.71	20164.0	99.0	14771.0	98.46	227.0	1.54	1.1	0.86	2051.0	154.0
NNR00009267.16952.WGS.report.html	99.4	31.15	598882770.0	3571202.0	6691954.0	0.97	0.96	0.95	0.85	0.97	0.95	0.85	0.2	0.43	0.4	0.34	0.09	99.68	0.84	397.0	183551.0	99.81	343.0	0.19	2.09	0.98	37496.0	78.0	77783.0	99.11	695.0	0.89	1.9	0.76	19680.0	69.0	14687.0	98.43	231.0	1.57	1.11	0.85	1954.0	163.0
NNR00009268.16953.WGS.report.html	99.39	36.67	701781460.0	4299420.0	7930020.0	0.97	0.96	0.95	0.9	0.97	0.96	0.9	0.37	0.43	0.42	0.39	0.17	99.68	0.84	396.0	184964.0	99.82	331.0	0.18	2.1	0.95	37973.0	62.0	79426.0	99.2	635.0	0.8	1.89	0.81	21113.0	103.0	15799.0	98.6	221.0	1.4	1.14	0.71	2242.0	129.0
NNR00009269.16954.WGS.report.html	99.41	29.17	553311648.0	3277068.0	6446579.0	0.97	0.96	0.94	0.81	0.97	0.95	0.8	0.13	0.43	0.42	0.35	0.07	99.69	0.85	395.0	187989.0	99.82	338.0	0.18	2.09	0.77	37590.0	71.0	76772.0	98.75	956.0	1.25	1.92	0.81	19891.0	94.0	13596.0	97.95	279.0	2.05	1.09	0.85	1671.0	131.0
NNR00009270.16955.WGS.report.html	99.4	36.01	691659840.0	4181332.0	7408003.0	0.97	0.96	0.95	0.9	0.97	0.96	0.9	0.36	0.43	0.42	0.39	0.16	99.71	0.83	393.0	187864.0	99.83	312.0	0.17	2.08	1.09	38016.0	58.0	81711.0	99.2	652.0	0.8	1.9	0.92	21341.0	95.0	14895.0	98.24	262.0	1.76	1.13	0.65	2002.0	148.0
NNR00009271.16956.WGS.report.html	99.4	35.57	678262416.0	4056834.0	8282948.0	0.97	0.96	0.95	0.89	0.97	0.96	0.89	0.33	0.43	0.42	0.39	0.16	99.69	0.83	390.0	182181.0	99.84	287.0	0.16	2.09	0.74	37281.0	75.0	77936.0	99.11	691.0	0.89	1.92	0.97	20397.0	113.0	14045.0	98.38	227.0	1.62	1.12	0.91	1989.0	151.0
NNR00009272.16957.WGS.report.html	99.41	35.18	682388488.0	3996828.0	7381929.0	0.97	0.96	0.95	0.89	0.97	0.97	0.95	0.89	0.1	0.06	0.04	0.02	99.76	0.73	389.0	184462.0	99.84	297.0	0.16	2.09	0.99	37552.0	67.0	111033.0	99.7	338.0	0.3	1.93	1.21	26806.0	78.0	13341.0	98.96	139.0	1.04	1.22	0.54	1227.0	168.0
NNR00009273.16958.WGS.report.html	99.41	39.87	757212050.0	4436154.0	7946403.0	0.97	0.96	0.95	0.92	0.97	0.96	0.92	0.47	0.43	0.42	0.38	0.18	99.73	0.72	381.0	185935.0	99.87	246.0	0.13	2.09	0.88	38240.0	37.0	75831.0	99.46	412.0	0.54	1.89	1.12	20326.0	72.0	13658.0	98.46	210.0	1.54	1.11	0.81	1754.0	153.0
NNR00009274.16959.WGS.report.html	99.42	35.07	667476626.0	3851174.0	6632126.0	0.97	0.96	0.95	0.89	0.97	0.95	0.89	0.31	0.43	0.42	0.39	0.15	99.73	0.74	389.0	186336.0	99.84	298.0	0.16	2.08	0.95	37971.0	56.0	79901.0	99.29	568.0	0.71	1.9	1.06	20963.0	104.0	14892.0	98.29	254.0	1.71	1.12	1.0	2034.0	130.0
NNR00009275.16960.WGS.report.html	99.42	31.9	614675912.0	3590870.0	6587306.0	0.97	0.96	0.95	0.86	0.97	0.97	0.95	0.86	0.1	0.06	0.04	0.01	99.76	0.72	386.0	185881.0	99.84	297.0	0.16	2.09	0.88	37981.0	64.0	116428.0	99.72	329.0	0.28	1.93	1.02	27424.0	74.0	12690.0	99.25	95.0	0.75	1.21	0.46	1130.0	139.0
NNR00009276.16961.WGS.report.html	99.42	36.14	701718742.0	4042608.0	8015227.0	0.97	0.96	0.95	0.89	0.97	0.97	0.96	0.9	0.1	0.06	0.04	0.02	99.76	0.73	387.0	184146.0	99.85	276.0	0.15	2.08	0.89	37640.0	61.0	114363.0	99.74	294.0	0.26	1.92	1.26	27407.0	82.0	13161.0	98.68	174.0	1.32	1.21	0.55	1248.0	187.0
NNR00009277.16962.WGS.report.html	99.42	31.35	601396496.0	3483858.0	7298290.0	0.97	0.96	0.95	0.85	0.97	0.95	0.84	0.19	0.43	0.42	0.37	0.1	99.73	0.73	384.0	181372.0	99.82	332.0	0.18	2.09	0.94	36837.0	59.0	79129.0	99.09	723.0	0.91	1.94	1.15	20473.0	99.0	14035.0	98.18	256.0	1.82	1.11	0.71	1759.0	153.0
NNR00009278.16963.WGS.report.html	99.41	36.08	698935390.0	4096182.0	7264015.0	0.97	0.96	0.95	0.9	0.97	0.97	0.96	0.9	0.1	0.06	0.04	0.02	99.75	0.74	390.0	187340.0	99.85	279.0	0.15	2.08	1.27	38101.0	62.0	114164.0	99.72	314.0	0.28	1.93	1.2	27452.0	96.0	13551.0	98.9	149.0	1.1	1.21	0.64	1165.0	122.0
NNR00009279.16964.WGS.report.html	99.41	34.81	667734384.0	3940774.0	7969400.0	0.97	0.96	0.95	0.88	0.97	0.95	0.88	0.31	0.43	0.42	0.39	0.14	99.71	0.77	390.0	186834.0	99.83	326.0	0.17	2.11	1.12	38057.0	35.0	82228.0	99.29	586.0	0.71	1.89	1.16	21399.0	84.0	13969.0	98.65	188.0	1.35	1.1	0.74	1731.0	147.0
NNR00009280.16965.WGS.report.html	99.41	37.68	727357248.0	4295914.0	11414947.0	0.97	0.96	0.95	0.9	0.97	0.96	0.9	0.4	0.43	0.42	0.39	0.18	99.71	0.73	373.0	183321.0	99.85	279.0	0.15	2.08	0.98	37594.0	58.0	80054.0	99.2	643.0	0.8	1.91	1.43	21061.0	102.0	15177.0	98.64	207.0	1.36	1.12	0.78	2077.0	139.0
